company,model_name,year,age,kms_driven,fuel_type,transmission,owner,Price,name,source,price_lakh
Toyota,Fortuner,2022,4,99000,Diesel,Automatic,first,3182500,Toyota Fortuner,kaggle_market,31.82
Tata,Harrier,2020,6,112500,Diesel,Automatic,second,1140000,Tata Harrier,kaggle_market,11.4
Maruti Suzuki,Swift-Dzire,2013,13,56000,Petrol,Manual,second,266000,Maruti Suzuki Swift-Dzire,kaggle_market,2.66
Hyundai,I20,2009,17,64000,Petrol,Manual,second,228950,Hyundai I20,kaggle_market,2.29
Datsun,Redi Go,2019,7,25902,Petrol,Manual,second,308750,Datsun Redi Go,kaggle_market,3.09
Maruti Suzuki,Alto,2006,20,106000,Petrol,Manual,second,128250,Maruti Suzuki Alto,kaggle_market,1.28
Skoda,Octavia,2014,12,80000,Diesel,Automatic,first,712500,Skoda Octavia,kaggle_market,7.12
Kia,Seltos,2020,6,80000,Diesel,Manual,second,1007000,Kia Seltos,kaggle_market,10.07
Mercedes-Benz,Gl-Class,2015,11,70000,Diesel,Automatic,second,2849999,Mercedes-Benz Gl-Class,kaggle_market,28.5
Hyundai,Creta,2016,10,52000,Diesel,Manual,second,688750,Hyundai Creta,kaggle_market,6.89
Maruti Suzuki,Alto-800,2014,12,85000,Petrol,Manual,second,223250,Maruti Suzuki Alto-800,kaggle_market,2.23
Honda,Jazz,2018,8,64900,Petrol,Automatic,second,641250,Honda Jazz,kaggle_market,6.41
Maruti Suzuki,Swift-Dzire,2014,12,70500,Diesel,Manual,second,427500,Maruti Suzuki Swift-Dzire,kaggle_market,4.28
Volkswagen,Polo,2018,8,86580,Diesel,Manual,second,617500,Volkswagen Polo,kaggle_market,6.18
Hyundai,Venue,2021,5,50000,Petrol,Manual,first,712500,Hyundai Venue,kaggle_market,7.12
Honda,City,2017,9,63000,Petrol,Automatic,first,693500,Honda City,kaggle_market,6.94
Honda,Accord,2011,15,79000,Petrol,Manual,second,332500,Honda Accord,kaggle_market,3.32
Toyota,Fortuner,2018,8,149000,Diesel,Manual,second,2146999,Toyota Fortuner,kaggle_market,21.47
Hyundai,Fluidic Verna,2013,13,47000,Petrol,Manual,first,446500,Hyundai Fluidic Verna,kaggle_market,4.46
Hyundai,Elite I20,2021,5,57555,Petrol,Manual,first,660250,Hyundai Elite I20,kaggle_market,6.6
Honda,City,2019,7,47000,Petrol,Automatic,first,755250,Honda City,kaggle_market,7.55
Volkswagen,Polo,2013,13,49400,Petrol,Automatic,second,349600,Volkswagen Polo,kaggle_market,3.5
Honda,Amaze,2013,13,33000,Petrol,Automatic,second,427500,Honda Amaze,kaggle_market,4.28
Honda,City,2017,9,69000,Petrol,Automatic,first,609900,Honda City,kaggle_market,6.1
Hyundai,Santro Xing,2009,17,65000,Petrol,Manual,first,80750,Hyundai Santro Xing,kaggle_market,0.81
Hyundai,Creta,2017,9,118775,Diesel,Manual,second,807500,Hyundai Creta,kaggle_market,8.07
Hyundai,Santro Xing,2012,14,76610,Petrol,Manual,first,185250,Hyundai Santro Xing,kaggle_market,1.85
Honda,City,2010,16,80000,Petrol,Automatic,second,189999,Honda City,kaggle_market,1.9
Bmw,3 Series,2013,13,89000,Diesel,Automatic,second,997500,Bmw 3 Series,kaggle_market,9.98
Mahindra,Xuv500,2018,8,100000,Diesel,Automatic,first,949050,Mahindra Xuv500,kaggle_market,9.49
Maruti Suzuki,Alto-800,2014,12,17998,Petrol,Manual,first,285000,Maruti Suzuki Alto-800,kaggle_market,2.85
Hyundai,I20,2012,14,72000,Petrol,Manual,second,275500,Hyundai I20,kaggle_market,2.76
Tata,Indica V2,2016,10,160000,Diesel,Manual,second,123500,Tata Indica V2,kaggle_market,1.24
Audi,A6,2016,10,95000,Diesel,Automatic,first,1615000,Audi A6,kaggle_market,16.15
Mg,Hector,2021,5,19000,Petrol,Automatic,second,1282500,Mg Hector,kaggle_market,12.82
Honda,Civic,2009,17,115000,Petrol,Manual,first,147250,Honda Civic,kaggle_market,1.47
Toyota,Glanza,2020,6,55000,Petrol,Automatic,second,726750,Toyota Glanza,kaggle_market,7.27
Bmw,X1,2021,5,12222,Petrol,Automatic,first,3125500,Bmw X1,kaggle_market,31.26
Tata,Indica Ev2,2018,8,165000,Diesel,Automatic,first,95000,Tata Indica Ev2,kaggle_market,0.95
Maruti Suzuki,Wagon-R-1-0,2019,7,33177,Petrol,Automatic,first,555750,Maruti Suzuki Wagon-R-1-0,kaggle_market,5.56
Tata,Altroz,2020,6,48000,Petrol,Manual,second,460750,Tata Altroz,kaggle_market,4.61
Mg,Hector,2020,6,37000,Petrol,Automatic,first,1410750,Mg Hector,kaggle_market,14.11
Hyundai,I10,2011,15,59000,Petrol,Automatic,first,228000,Hyundai I10,kaggle_market,2.28
Hyundai,Eon,2018,8,27000,Petrol,Manual,second,285000,Hyundai Eon,kaggle_market,2.85
Bmw,3 Series,2017,9,57000,Diesel,Automatic,second,1472500,Bmw 3 Series,kaggle_market,14.72
Maruti Suzuki,Ciaz,2016,10,74000,Diesel,Manual,second,627000,Maruti Suzuki Ciaz,kaggle_market,6.27
Maruti Suzuki,S Cross,2016,10,52145,Diesel,Manual,first,593750,Maruti Suzuki S Cross,kaggle_market,5.94
Hyundai,Eon,2013,13,55000,Petrol,Manual,second,188100,Hyundai Eon,kaggle_market,1.88
Maruti Suzuki,Ritz,2010,16,131870,Petrol,Manual,second,247000,Maruti Suzuki Ritz,kaggle_market,2.47
Mercedes-Benz,C-Class,2017,9,85000,Diesel,Automatic,second,1700500,Mercedes-Benz C-Class,kaggle_market,17.0
Hyundai,Grand I10,2014,12,132000,Petrol,Manual,first,270750,Hyundai Grand I10,kaggle_market,2.71
Bmw,X3,2017,9,100000,Diesel,Automatic,second,1472500,Bmw X3,kaggle_market,14.72
Maruti Suzuki,Sx4,2010,16,107000,Petrol,Automatic,second,190000,Maruti Suzuki Sx4,kaggle_market,1.9
Honda,Jazz,2016,10,46279,Petrol,Automatic,second,427500,Honda Jazz,kaggle_market,4.28
Honda,City,2017,9,69000,Petrol,Automatic,second,617500,Honda City,kaggle_market,6.18
Maruti Suzuki,Fronx,2023,3,33000,Petrol,Automatic,first,1206500,Maruti Suzuki Fronx,kaggle_market,12.06
Kia,Seltos,2021,5,45500,Diesel,Automatic,second,1805000,Kia Seltos,kaggle_market,18.05
Honda,City,2016,10,59000,Petrol,Automatic,second,707750,Honda City,kaggle_market,7.08
Honda,City,2018,8,45000,Petrol,Automatic,first,802750,Honda City,kaggle_market,8.03
Honda,City Zx,2014,12,102000,Petrol,Automatic,second,432250,Honda City Zx,kaggle_market,4.32
Honda,City,2016,10,88000,Petrol,Automatic,second,560500,Honda City,kaggle_market,5.6
Maruti Suzuki,S-Cross1,2021,5,90100,Petrol,Manual,first,664999,Maruti Suzuki S-Cross1,kaggle_market,6.65
Mercedes-Benz,Glc,2019,7,80000,Petrol,Automatic,second,2849050,Mercedes-Benz Glc,kaggle_market,28.49
Bmw,X1,2011,15,42000,Diesel,Automatic,first,1087750,Bmw X1,kaggle_market,10.88
Honda,City,2012,14,47000,Petrol,Automatic,second,356250,Honda City,kaggle_market,3.56
Bmw,3 Series,2007,19,70000,Petrol,Automatic,first,427500,Bmw 3 Series,kaggle_market,4.28
Maruti Suzuki,Ignis,2022,4,24000,Petrol,Manual,first,484500,Maruti Suzuki Ignis,kaggle_market,4.84
Bmw,X1,2017,9,70995,Diesel,Automatic,second,1757500,Bmw X1,kaggle_market,17.58
Honda,City,2010,16,81000,Petrol,Manual,second,232750,Honda City,kaggle_market,2.33
Maruti Suzuki,Xl6,2023,3,4000,Petrol,Automatic,first,1040250,Maruti Suzuki Xl6,kaggle_market,10.4
Maruti Suzuki,Alto K10,2019,7,60000,Petrol,Manual,second,323000,Maruti Suzuki Alto K10,kaggle_market,3.23
Mini,Cooper,2015,11,47000,Diesel,Automatic,second,2280000,Mini Cooper,kaggle_market,22.8
Toyota,Innova,2014,12,125000,Diesel,Manual,second,641250,Toyota Innova,kaggle_market,6.41
Volkswagen,Vento,2011,15,55000,Petrol,Manual,second,228000,Volkswagen Vento,kaggle_market,2.28
Renault,Kwid,2018,8,19308,Petrol,Automatic,first,323000,Renault Kwid,kaggle_market,3.23
Volkswagen,Ventotest,2019,7,63939,Petrol,Automatic,first,750500,Volkswagen Ventotest,kaggle_market,7.5
Maruti Suzuki,Alto-K10,2014,12,31000,Petrol,Automatic,second,284999,Maruti Suzuki Alto-K10,kaggle_market,2.85
Datsun,Redigo,2017,9,55000,Petrol,Manual,second,209000,Datsun Redigo,kaggle_market,2.09
Maruti Suzuki,Wagon-R,2019,7,22513,Petrol,Manual,first,456000,Maruti Suzuki Wagon-R,kaggle_market,4.56
Hyundai,Creta,2018,8,54000,Petrol,Automatic,second,1044050,Hyundai Creta,kaggle_market,10.44
Ford,Mustang,2017,9,30000,Petrol,Automatic,second,7220000,Ford Mustang,kaggle_market,72.2
Maruti Suzuki,Grand Vitara,2023,3,31000,Petrol,Manual,first,1044050,Maruti Suzuki Grand Vitara,kaggle_market,10.44
Chevrolet,Spark,2010,16,72429,Petrol,Manual,second,66500,Chevrolet Spark,kaggle_market,0.66
Hyundai,I20,2012,14,73000,Diesel,Manual,second,308750,Hyundai I20,kaggle_market,3.09
Jaguar,Xe,2017,9,69000,Petrol,Automatic,first,1662500,Jaguar Xe,kaggle_market,16.62
Maruti Suzuki,Celerio-X,2018,8,38000,Petrol,Automatic,second,365750,Maruti Suzuki Celerio-X,kaggle_market,3.66
Bmw,7 Series,2017,9,99000,Diesel,Automatic,second,2612500,Bmw 7 Series,kaggle_market,26.12
Tata,Safari Storme,2013,13,95000,Diesel,Manual,second,527250,Tata Safari Storme,kaggle_market,5.27
Ford,Endeavour,2021,5,71000,Diesel,Automatic,second,3078000,Ford Endeavour,kaggle_market,30.78
Hyundai,Creta,2016,10,62000,Petrol,Automatic,second,711550,Hyundai Creta,kaggle_market,7.12
Maruti Suzuki,S-Presso,2021,5,45000,Petrol,Manual,first,418000,Maruti Suzuki S-Presso,kaggle_market,4.18
Mahindra,Xuv500,2016,10,64000,Diesel,Manual,second,1045000,Mahindra Xuv500,kaggle_market,10.45
Mercedes-Benz,A-Class Limousine,2023,3,11000,Diesel,Automatic,first,3800000,Mercedes-Benz A-Class Limousine,kaggle_market,38.0
Chevrolet,Cruze,2016,10,78000,Diesel,Automatic,second,555750,Chevrolet Cruze,kaggle_market,5.56
Hyundai,Venue N Line,2022,4,16000,Petrol,Automatic,first,1258750,Hyundai Venue N Line,kaggle_market,12.59
Tata,Manza,2010,16,147689,Diesel,Manual,second,118750,Tata Manza,kaggle_market,1.19
Kia,Seltos,2021,5,42000,Petrol,Automatic,second,1320500,Kia Seltos,kaggle_market,13.2
Hyundai,Verna,2022,4,59000,Petrol,Manual,first,1007000,Hyundai Verna,kaggle_market,10.07
Renault,Kwid,2017,9,39000,Petrol,Automatic,second,294500,Renault Kwid,kaggle_market,2.94
Jaguar,Xe,2016,10,24000,Petrol,Automatic,first,2280000,Jaguar Xe,kaggle_market,22.8
Renault,Kwid,2019,7,77105,Petrol,Automatic,second,342000,Renault Kwid,kaggle_market,3.42
Tata,Indica Ev2,2015,11,215000,Diesel,Automatic,second,133000,Tata Indica Ev2,kaggle_market,1.33
Honda,Amaze,2021,5,41000,Petrol,Automatic,first,779000,Honda Amaze,kaggle_market,7.79
Hyundai,Creta,2018,8,80000,Diesel,Manual,second,808450,Hyundai Creta,kaggle_market,8.08
Hyundai,Verna,2018,8,74943,Petrol,Manual,first,745750,Hyundai Verna,kaggle_market,7.46
Audi,Rs7,2012,14,125000,Diesel,Automatic,second,1187500,Audi Rs7,kaggle_market,11.88
Renault,Duster,2018,8,95000,Diesel,Manual,second,712500,Renault Duster,kaggle_market,7.12
Maruti Suzuki,Celerio,2016,10,82305,Diesel,Manual,second,403750,Maruti Suzuki Celerio,kaggle_market,4.04
Honda,Brv,2018,8,110000,Diesel,Manual,second,617500,Honda Brv,kaggle_market,6.18
Mercedes-Benz,Gla,2015,11,45000,Diesel,Automatic,first,1330000,Mercedes-Benz Gla,kaggle_market,13.3
Mahindra,Bolero,2015,11,92000,Diesel,Manual,second,375250,Mahindra Bolero,kaggle_market,3.75
Land Rover,Defender,2021,5,22000,Petrol,Automatic,second,9262500,Land Rover Defender,kaggle_market,92.62
Kia,Sonet,2021,5,49000,Petrol,Automatic,first,854050,Kia Sonet,kaggle_market,8.54
Mercedes-Benz,Gl-Class,2015,11,47500,Diesel,Automatic,second,2612500,Mercedes-Benz Gl-Class,kaggle_market,26.12
Hyundai,Elite I20,2019,7,56431,Petrol,Manual,first,552900,Hyundai Elite I20,kaggle_market,5.53
Volkswagen,Tiguan,2019,7,45000,Diesel,Automatic,second,2270500,Volkswagen Tiguan,kaggle_market,22.7
Maruti Suzuki,Baleno,2018,8,50000,Petrol,Manual,first,513000,Maruti Suzuki Baleno,kaggle_market,5.13
Ford,Endeavour,2018,8,35000,Diesel,Automatic,first,2660000,Ford Endeavour,kaggle_market,26.6
Mahindra,Xuv500,2012,14,73000,Diesel,Manual,second,427500,Mahindra Xuv500,kaggle_market,4.28
Mahindra,Xuv500,2018,8,57000,Diesel,Automatic,second,802750,Mahindra Xuv500,kaggle_market,8.03
Maruti Suzuki,Brezza,2016,10,90000,Diesel,Manual,first,660250,Maruti Suzuki Brezza,kaggle_market,6.6
Skoda,Octavia,2017,9,96339,Petrol,Automatic,second,997500,Skoda Octavia,kaggle_market,9.98
Hyundai,I10,2009,17,85500,Petrol,Manual,first,185250,Hyundai I10,kaggle_market,1.85
Toyota,Innova Crysta,2017,9,184800,Diesel,Automatic,second,1140000,Toyota Innova Crysta,kaggle_market,11.4
Maruti Suzuki,Wagon-R,2016,10,43350,Petrol,Automatic,first,441750,Maruti Suzuki Wagon-R,kaggle_market,4.42
Fiat,Punto,2012,14,89000,Diesel,Manual,second,217550,Fiat Punto,kaggle_market,2.18
Maruti Suzuki,Alto,2010,16,42000,Petrol,Automatic,first,114000,Maruti Suzuki Alto,kaggle_market,1.14
Mercedes-Benz,E-Class,2018,8,31000,Diesel,Automatic,second,3116000,Mercedes-Benz E-Class,kaggle_market,31.16
Hyundai,Elantra,2014,12,121000,Diesel,Manual,second,589000,Hyundai Elantra,kaggle_market,5.89
Tata,Tiago,2018,8,61000,Petrol,Manual,first,384750,Tata Tiago,kaggle_market,3.85
Hyundai,Tucson,2018,8,71245,Diesel,Automatic,first,1377500,Hyundai Tucson,kaggle_market,13.78
Mercedes-Benz,E-Class,2020,6,35000,Diesel,Automatic,first,4460250,Mercedes-Benz E-Class,kaggle_market,44.6
Mahindra,Xuv500,2017,9,50000,Diesel,Automatic,second,1163750,Mahindra Xuv500,kaggle_market,11.64
Renault,Kwid,2017,9,74800,Petrol,Manual,second,318250,Renault Kwid,kaggle_market,3.18
Skoda,Octavia,2022,4,26000,Petrol,Automatic,first,2351250,Skoda Octavia,kaggle_market,23.51
Honda,City,2017,9,79000,Petrol,Automatic,second,721050,Honda City,kaggle_market,7.21
Renault,Kwid,2020,6,34000,Petrol,Manual,second,380000,Renault Kwid,kaggle_market,3.8
Ford,Fiesta,2011,15,110000,Diesel,Manual,second,133000,Ford Fiesta,kaggle_market,1.33
Mg,Hector,2020,6,59368,Petrol,Automatic,first,1235000,Mg Hector,kaggle_market,12.35
Maruti Suzuki,Vitara-Brezza,2021,5,30000,Petrol,Manual,first,850250,Maruti Suzuki Vitara-Brezza,kaggle_market,8.5
Volkswagen,Vento,2012,14,112000,Diesel,Manual,second,261250,Volkswagen Vento,kaggle_market,2.61
Hyundai,Venue,2020,6,72000,Petrol,Automatic,second,783750,Hyundai Venue,kaggle_market,7.84
Volkswagen,Polo,2020,6,46000,Petrol,Manual,first,712500,Volkswagen Polo,kaggle_market,7.12
Hyundai,I20,2010,16,59000,Petrol,Automatic,second,237500,Hyundai I20,kaggle_market,2.38
Volkswagen,Ventotest,2015,11,74000,Diesel,Automatic,second,403750,Volkswagen Ventotest,kaggle_market,4.04
Hyundai,Tucson,2020,6,39000,Diesel,Automatic,first,2042500,Hyundai Tucson,kaggle_market,20.42
Maruti Suzuki,Swift,2018,8,87000,Diesel,Automatic,second,617500,Maruti Suzuki Swift,kaggle_market,6.18
Mercedes-Benz,Gls,2020,6,51111,Diesel,Automatic,second,6649999,Mercedes-Benz Gls,kaggle_market,66.5
Maruti Suzuki,Baleno,2018,8,64000,Petrol,Manual,first,548150,Maruti Suzuki Baleno,kaggle_market,5.48
Audi,A6,2022,4,14000,Petrol,Automatic,first,4749050,Audi A6,kaggle_market,47.49
Hyundai,Creta,2016,10,84000,Diesel,Automatic,second,807500,Hyundai Creta,kaggle_market,8.07
Maruti Suzuki,Wagon-R,2011,15,85000,Petrol,Manual,second,199500,Maruti Suzuki Wagon-R,kaggle_market,2.0
Maruti Suzuki,Baleno,2018,8,76000,Petrol,Manual,first,555750,Maruti Suzuki Baleno,kaggle_market,5.56
Hyundai,Santro,2009,17,94000,Petrol,Manual,first,213750,Hyundai Santro,kaggle_market,2.14
Mahindra,Xylo,2011,15,115000,Diesel,Manual,second,213750,Mahindra Xylo,kaggle_market,2.14
Hyundai,I10,2009,17,34500,Petrol,Manual,second,147250,Hyundai I10,kaggle_market,1.47
Bmw,X3,2018,8,90500,Diesel,Automatic,second,3591000,Bmw X3,kaggle_market,35.91
Toyota,Fortuner,2021,5,48000,Diesel,Automatic,second,3985250,Toyota Fortuner,kaggle_market,39.85
Mahindra,Scorpio,2018,8,166000,Diesel,Manual,first,1282500,Mahindra Scorpio,kaggle_market,12.82
Mercedes-Benz,Gla,2018,8,51000,Diesel,Automatic,first,1804050,Mercedes-Benz Gla,kaggle_market,18.04
Hyundai,Verna,2022,4,30000,Petrol,Manual,first,1192250,Hyundai Verna,kaggle_market,11.92
Hyundai,Verna,2021,5,78000,Diesel,Manual,second,1235000,Hyundai Verna,kaggle_market,12.35
Volkswagen,Taigun,2021,5,53000,Petrol,Automatic,first,1187500,Volkswagen Taigun,kaggle_market,11.88
Skoda,Rapid,2017,9,98500,Diesel,Manual,first,475000,Skoda Rapid,kaggle_market,4.75
Chevrolet,Cruze,2014,12,35000,Diesel,Automatic,second,332500,Chevrolet Cruze,kaggle_market,3.32
Volkswagen,Ventotest,2013,13,55000,Diesel,Manual,second,375250,Volkswagen Ventotest,kaggle_market,3.75
Kia,Seltos,2023,3,11000,Petrol,Manual,first,1021249,Kia Seltos,kaggle_market,10.21
Maruti Suzuki,Swift,2016,10,61023,Diesel,Manual,first,532000,Maruti Suzuki Swift,kaggle_market,5.32
Maruti Suzuki,Ertiga,2013,13,120000,Diesel,Manual,second,489250,Maruti Suzuki Ertiga,kaggle_market,4.89
Mercedes-Benz,Cla,2016,10,80000,Petrol,Automatic,first,1519050,Mercedes-Benz Cla,kaggle_market,15.19
Maruti Suzuki,Ciaz,2015,11,61000,Petrol,Automatic,first,375250,Maruti Suzuki Ciaz,kaggle_market,3.75
Maruti Suzuki,Celerio,2017,9,85000,Petrol,Automatic,first,437000,Maruti Suzuki Celerio,kaggle_market,4.37
Maruti Suzuki,Xl6,2022,4,13000,Petrol,Automatic,first,1189400,Maruti Suzuki Xl6,kaggle_market,11.89
Maruti Suzuki,Alto-800,2016,10,44000,Petrol,Manual,second,237500,Maruti Suzuki Alto-800,kaggle_market,2.38
Honda,Jazz,2018,8,51000,Petrol,Automatic,first,674500,Honda Jazz,kaggle_market,6.74
Maruti Suzuki,Alto-800,2018,8,74000,Petrol,Manual,second,258400,Maruti Suzuki Alto-800,kaggle_market,2.58
Maruti Suzuki,Ritz,2016,10,52000,Petrol,Manual,second,375250,Maruti Suzuki Ritz,kaggle_market,3.75
Maruti Suzuki,Celerio,2015,11,70000,Petrol,Automatic,second,346750,Maruti Suzuki Celerio,kaggle_market,3.47
Tata,Tiago,2019,7,54000,Petrol,Manual,first,361000,Tata Tiago,kaggle_market,3.61
Honda,Jazz,2016,10,84844,Petrol,Manual,second,339150,Honda Jazz,kaggle_market,3.39
Toyota,Fortuner,2017,9,68000,Diesel,Automatic,second,3206250,Toyota Fortuner,kaggle_market,32.06
Maruti Suzuki,Alto-800,2017,9,53000,Petrol,Manual,first,270750,Maruti Suzuki Alto-800,kaggle_market,2.71
Honda,Amaze,2013,13,110000,Diesel,Manual,second,294500,Honda Amaze,kaggle_market,2.94
Hyundai,Creta,2020,6,43000,Diesel,Manual,second,807500,Hyundai Creta,kaggle_market,8.07
Nissan,Patrol,2010,16,64000,Petrol,Manual,second,109250,Nissan Patrol,kaggle_market,1.09
Toyota,Qualis,2003,23,180000,Diesel,Manual,second,261250,Toyota Qualis,kaggle_market,2.61
Maruti Suzuki,Baleno,2022,4,23000,Petrol,Manual,first,638400,Maruti Suzuki Baleno,kaggle_market,6.38
Hyundai,Elite I20,2017,9,84258,Diesel,Manual,second,593750,Hyundai Elite I20,kaggle_market,5.94
Tata,Nexon,2024,2,2500,Petrol,Automatic,first,1182750,Tata Nexon,kaggle_market,11.83
Maruti Suzuki,Swift,2015,11,98000,Petrol,Manual,first,460750,Maruti Suzuki Swift,kaggle_market,4.61
Toyota,Fortuner,2012,14,235000,Diesel,Automatic,second,1225500,Toyota Fortuner,kaggle_market,12.26
Toyota,Urban Cruiser,2022,4,22000,Petrol,Automatic,first,1045000,Toyota Urban Cruiser,kaggle_market,10.45
Audi,Q3,2014,12,99000,Diesel,Automatic,second,1705250,Audi Q3,kaggle_market,17.05
Hyundai,I20,2017,9,53000,Petrol,Manual,second,460750,Hyundai I20,kaggle_market,4.61
Toyota,Fortuner,2017,9,120000,Diesel,Automatic,first,2066250,Toyota Fortuner,kaggle_market,20.66
Honda,City,2010,16,80000,Petrol,Automatic,second,308750,Honda City,kaggle_market,3.09
Audi,A3,2015,11,32000,Petrol,Automatic,second,3220500,Audi A3,kaggle_market,32.2
Volvo,Xc60,2023,3,9700,Petrol,Automatic,first,5985000,Volvo Xc60,kaggle_market,59.85
Maruti Suzuki,Celerio,2018,8,41243,Petrol,Automatic,first,410400,Maruti Suzuki Celerio,kaggle_market,4.1
Hyundai,Grand I10,2016,10,45000,Petrol,Manual,second,375250,Hyundai Grand I10,kaggle_market,3.75
Hyundai,I20,2016,10,39000,Petrol,Manual,first,331550,Hyundai I20,kaggle_market,3.32
Bmw,5 Series,2012,14,130000,Diesel,Automatic,second,598496,Bmw 5 Series,kaggle_market,5.98
Hyundai,I10,2012,14,410000,Petrol,Manual,second,189050,Hyundai I10,kaggle_market,1.89
Mg,Astor,2022,4,23374,Petrol,Automatic,first,1234050,Mg Astor,kaggle_market,12.34
Honda,Crv,2007,19,44500,Petrol,Automatic,first,285000,Honda Crv,kaggle_market,2.85
Audi,Q3,2014,12,94000,Diesel,Automatic,second,759050,Audi Q3,kaggle_market,7.59
Mercedes-Benz,Gls,2018,8,46000,Diesel,Automatic,first,4270250,Mercedes-Benz Gls,kaggle_market,42.7
Tata,Nexon,2020,6,24727,Petrol,Automatic,first,755250,Tata Nexon,kaggle_market,7.55
Hyundai,I10,2013,13,70000,Petrol,Manual,first,275500,Hyundai I10,kaggle_market,2.76
Audi,A4,2014,12,38000,Diesel,Automatic,second,1140000,Audi A4,kaggle_market,11.4
Hyundai,Alcazar,2023,3,12380,Diesel,Automatic,first,1947500,Hyundai Alcazar,kaggle_market,19.48
Mg,Hector Plus,2021,5,24000,Petrol,Automatic,first,1472500,Mg Hector Plus,kaggle_market,14.72
Maruti Suzuki,Wagon-R,2023,3,19000,Petrol,Manual,first,598500,Maruti Suzuki Wagon-R,kaggle_market,5.98
Nissan,Terrano,2014,12,120000,Diesel,Manual,second,379050,Nissan Terrano,kaggle_market,3.79
Maruti Suzuki,Ignis,2017,9,29000,Petrol,Automatic,first,441750,Maruti Suzuki Ignis,kaggle_market,4.42
Hyundai,I20,2013,13,70000,Petrol,Manual,second,337250,Hyundai I20,kaggle_market,3.37
Honda,City,2010,16,65000,Petrol,Manual,second,245100,Honda City,kaggle_market,2.45
Hyundai,I20,2014,12,85236,Diesel,Manual,second,308750,Hyundai I20,kaggle_market,3.09
Hyundai,Elite I20,2018,8,49882,Petrol,Manual,first,614650,Hyundai Elite I20,kaggle_market,6.15
Maruti Suzuki,Swift-Dzire,2019,7,83000,Diesel,Automatic,first,660250,Maruti Suzuki Swift-Dzire,kaggle_market,6.6
Mg,Hector,2020,6,24500,Petrol,Automatic,second,1325250,Mg Hector,kaggle_market,13.25
Honda,City,2016,10,68000,Petrol,Manual,second,612750,Honda City,kaggle_market,6.13
Mercedes-Benz,Gls,2018,8,88570,Diesel,Automatic,first,3609050,Mercedes-Benz Gls,kaggle_market,36.09
Audi,A6,2015,11,75000,Diesel,Automatic,first,1591250,Audi A6,kaggle_market,15.91
Hyundai,Creta,2016,10,110000,Diesel,Automatic,first,660250,Hyundai Creta,kaggle_market,6.6
Bmw,3 Series,2012,14,90000,Diesel,Automatic,first,997500,Bmw 3 Series,kaggle_market,9.98
Chevrolet,Tavera,2005,21,123523,Diesel,Manual,second,85500,Chevrolet Tavera,kaggle_market,0.86
Ford,Ecosport,2015,11,90000,Petrol,Automatic,second,498750,Ford Ecosport,kaggle_market,4.99
Hyundai,Grand I10,2017,9,47000,Petrol,Automatic,second,403750,Hyundai Grand I10,kaggle_market,4.04
Hyundai,I20,2013,13,70000,Petrol,Manual,second,251750,Hyundai I20,kaggle_market,2.52
Maruti Suzuki,Wagon-R,2020,6,49000,Petrol,Automatic,first,498750,Maruti Suzuki Wagon-R,kaggle_market,4.99
Mg,Hector,2022,4,66000,Diesel,Manual,second,1425000,Mg Hector,kaggle_market,14.25
